bookID,title,authors,average_rating,isbn13,language,num_pages,ratings_count,text_reviews_count,publisher,publication_year,age
30585,Despair,Vladimir Nabokov,3.92,9780141184548,English,163,197,23,Penguin Classics,2000,22
30586,Cliffs of Despair: A Journey to Suicide's Edge,Tom Hunt,3.73,9780375507151,English,256,70,12,Random House,2007,15
30587,Inconceivable: A Woman's Triumph Over Despair and Statistics,Julia Indichova/Christiane Northrup,3.83,9780767908207,English,224,170,25,Harmony,2001,21
30590,Diary of a Man in Despair,Friedrich Reck-Malleczewen/Paul Rubens/Richard J. Evans,4.24,9781590175866,English,264,34,5,New York Review of Books,2013,9
30593,Pnin,Vladimir Nabokov/David Lodge,3.9,9781400041985,English,143,13925,848,Everyman's Library,2004,18
30597,The Hunchback of Notre-Dame,Victor Hugo/Walter J. Cobb,4.0,9780451527882,English,510,140529,2558,Signet Classics,2001,21
30598,The Hunchback of Notre-Dame,Victor Hugo/Catherine Liu/Elizabeth McCracken,4.0,9780345472427,English,534,140,22,Modern Library,2004,18
30602,The Art of the Hunchback of Notre Dame,Stephen Rebello/Walt Disney Company,4.44,9780786863341,English,192,7,1,Disney Editions,1997,25
30606,Art and Culture: Critical Essays,Clement Greenberg/Janice Horne,3.9,9780807066812,English,288,472,15,Beacon Press,1971,51
30616,Readings for Meditation and Reflection,C.S. Lewis/Walter Hooper,4.32,9780060652852,English,176,272,27,HarperOne,1996,26
30621,C.S. Lewis and the Catholic Church,Joseph Pearce,3.88,9780898709797,English,175,165,17,Ignatius Press,2004,18
30626,Letters to Children,C.S. Lewis/Lyle Wesley Dorsett/Marjorie Lamp Mead/Douglas Gresham,4.19,9780805420432,English,128,1634,134,B&H Publishing Group,1999,23
30629,Cartas del diablo a su sobrino,C.S. Lewis/Miguel Marias,4.22,9780061140044,Spanish,144,409,54,HarperOne,2006,16
30633,The Four Loves,C.S. Lewis,4.14,9780006280897,English,170,34681,1084,HarperCollins Publishers Ltd,2002,20
30634,What Christians Believe,C.S. Lewis,4.24,9780060761530,English,98,566,73,HarperOne,2005,17
30639,Mere Christianity: Abolition of Man (Bonus Feature),C.S. Lewis/Geoffrey Howard/Robert Whitefield/Robert Whitfield,4.32,9780786174362,English,6,43,6,Blackstone Audiobooks,2006,16
30645,The Art of Listening,Erich Fromm/Rainer Funk,4.12,9780826411327,English,204,290,16,Bloomsbury Academic,1998,24
30646,Beyond the Chains of Illusion: My Encounter with Marx and Freud,Erich Fromm/Rainer Funk,4.07,9780826418975,English,152,285,20,Bloomsbury / Continuum,2006,16
30651,The Art of Loving by Erich Fromm: A True Story of a Japanese Woman,Lala Okamoto,1.67,9784990327507,English,227,3,2,Intercultural Publishing,2006,16
30652,Marx's Concept of Man,Erich Fromm/T.B. Bottomore,4.02,9780826477910,English,224,556,36,Bloomsbury Academic,2004,18
30658,Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,9780872201927,English,59,16700,353,Hackett Publishing Company  Inc.,1993,29
30659,Meditations,Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay,4.23,9780140449334,English,303,76332,3206,Penguin Books,2006,16
30666,Gulliver's Travels,Jonathan Swift/YKids,3.57,9789810549411,English,148,7,0,YoungJin Singapore Pte. Ltd.,2007,15
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,9780140192469,English,624,713,67,Arkana/Penguin,1990,32
30673,Darkness at Noon,Arthur Koestler/Daphne Hardy,4.04,9781416540267,English,273,1307,161,Scribner,2006,16
30675,The Thirteenth Tribe,Arthur Koestler,3.93,9780330250696,English,224,9,3,Picador,1977,45
30676,The Act of Creation,Arthur Koestler,4.26,9780140191912,English,752,365,24,Arkana/Penguin,1990,32
30677,The Ghost in the Machine,Arthur Koestler,4.0,9780140191929,English,400,472,33,Arkana,1990,32
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,9780394718231,English,187,166,16,Vintage,1973,49
30679,The Invisible Writing,Arthur Koestler,4.31,9780099490685,English,544,115,16,Vintage Classics,2005,17
30680,Up in the Air,Walter Kirn,2.86,9780385722377,English,320,3504,490,Anchor,2002,20
30681,Thumbsucker,Walter Kirn,3.44,9780385497091,English,300,1203,111,Broadway Books,1999,23
30697,Crazy Lady!,Jane Leslie Conly,3.64,9780064405713,English,192,1510,100,HarperCollins,1995,27
30702,Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber/June Shiver,4.25,9780963625526,English,228,278,22,Keep It Simple Books,1997,25
30705,Making a Change for Good: A Guide to Compassionate Self-Discipline,Cheri Huber,3.93,9781590302088,English,128,304,36,Shambhala,2007,15
30712,The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen,4.52,9780141183022,English,560,164,17,Penguin Books Ltd,2001,21
30713,Ficciones,Jorge Luis Borges/John Sturrock/Anthony Kerringan,4.45,9780679422990,English,192,424,54,Everyman's Library,1993,29
30733,Montaigne: Essays,Michel de Montaigne/J.M. Cohen,4.16,9780140178975,English,416,1214,72,Penguin Books,1993,29
30739,On Friendship,Michel de Montaigne/M.A. Screech,3.73,9780143036296,English,128,50,6,Penguin Books,2005,17
30743,To America with Love: Letters from the Underground,Abbie Hoffman/Anita Hoffman,3.96,9781888996289,English,224,69,3,Red Hen Pr,2000,22
30755,The Stories (So Far),Deborah Eisenberg,4.0,9780374524920,English,496,209,19,Farrar  Straus and Giroux,1997,25
30771,Hellsing  Vol. 03 (Hellsing  #3),Kohta Hirano,4.37,9781593072025,English,164,4831,63,Dark Horse Manga,2004,18
30774,Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,9781593072599,English,208,2596,56,Dark Horse Manga,2004,18
30786,Verserade tankar,Lennart Hellsing/Fibben Hald,3.0,9789177129332,Swedish,128,1,0,Alfabeta Bokförlag,1999,23
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,9780618446704,English,352,5330,353,Mariner Books,2004,18
30811,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Andrew Heintzman/Evan Solomon/Eric Schlosser,3.48,9780887847448,English,336,2,0,House of Anansi Press,2006,16
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,9780618710317,English,259,3745,841,Houghton Mifflin,2006,16
30816,Shaken (Left Behind: The Kids  #23-25),Jerry B. Jenkins/Tim LaHaye/Chris Fabry,4.32,9781414302683,English,384,217,2,Tyndale House Publishers,2005,17
30818,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,4.15,9781414305813,English,351,2855,114,Tyndale House Publishers,2007,15
30820,Kingdom Come: The Final Victory (Left Behind  #13),Tim LaHaye/Jerry B. Jenkins,3.98,9780842360616,English,356,4148,177,Tyndale House Publishers,2007,15
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye/Jerry B. Jenkins,3.94,9780399153891,English,310,1144,108,Putnam Adult,2006,16
30822,Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,9780842384117,English,368,1532,40,Tyndale House Publishers,2005,17
30836,Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today),Augustine of Hippo,4.67,9781569550342,English,158,6,1,Servant Publications,1998,24
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,4.33,9780312426118,English,261,6232,713,Picador,2006,16
30852,The Woman Warrior,Maxine Hong Kingston,3.73,9780679721888,English,204,21189,1195,Vintage Books USA,1989,33
30855,A Woman in Jerusalem,A.B. Yehoshua/Hillel Halkin,3.43,9780151012268,English,256,851,132,Houghton Mifflin Harcourt,2006,16
30856,The Kept Woman,Susan Donovan,3.81,9780312939502,English,384,4037,143,St. Martin's Paperbacks,2006,16
30859,My Woman His Wife,Anna J.,4.38,9780975306628,English,260,971,65,Urban Books,2006,16
30861,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,9780679738565,English,192,8107,379,Vintage,1992,30
30868,The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,9780812474947,English,232,120383,5290,Perfection Learning,1989,33
30889,The Crazyladies of Pearl Street,Trevanian,3.77,9781400080373,English,384,1063,157,Broadway Books,2006,16
30891,The Summer of Katya,Trevanian,3.99,9781400098040,English,288,2257,116,Broadway Books,2005,17
30892,The Main,Trevanian,3.86,9781400098231,English,352,920,32,Broadway Books,2005,17
30893,The Eiger Sanction (Jonathan Hemlock  #1),Trevanian,4.06,9781400098026,English,336,10385,152,Broadway Books,2005,17
30913,Time to Learn: How to Create High Schools That Serve All Students,George H. Wood/Theodore R. Sizer,3.5,9780325008080,English,216,8,2,Heinemann Educational Books,2005,17
30923,Scoop (Occupational Hazards  #1),Rene Gutteridge,3.61,9781400071579,English,352,460,53,WaterBrook,2006,16
30933,Brideshead Revisited,Evelyn Waugh,4.0,9780316926348,English,351,79045,3083,Back Bay Books,1982,40
30934,Black Mischief,Evelyn Waugh,3.76,9780316917339,English,304,2421,132,Back Bay Books,2002,20
30937,The Complete Stories of Evelyn Waugh,Evelyn Waugh,3.99,9780316926607,English,640,765,57,Back Bay Books,2000,22
30938,Helena,Evelyn Waugh/George Weigel/Amy Welborn,3.6,9780829421224,English,264,772,82,Loyola Classics,2005,17
30941,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,9780395511688,English,48,0,0,Houghton Mifflin,1989,33
30948,The Rise of Christianity,Rodney Stark,4.04,9780060677015,English,272,1363,151,HarperOne,1997,25
30949,The Rise of Christianity : A Sociologist Reconsiders History,Rodney Stark,4.04,9780691027494,English,246,44,5,Princeton University Press,1996,26
30965,Grand Theft Auto: San Andreas Official Strategy Guide,Rick Barba,4.04,9780744004298,English,272,73,5,BradyGames,2004,18
30966,Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri/Stephen Sartarelli,4.07,9780143037484,English,272,2598,164,Penguin Books,2006,16
30968,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri/Stephen Sartarelli,4.03,9780143034605,English,304,3393,194,Penguin Books,2005,17
30969,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri/Stephen Sartarelli,4.03,9780142004456,English,249,3907,254,Penguin,2004,18
30971,Andreas Gursky,Andreas Gursky/Peter Galassi,4.22,9780870700163,English,196,70,4,Museum of Modern Art,2002,20
30976,Moon of the Spider (Diablo  #4),Richard A. Knaak,3.95,9780743471329,English,336,749,16,Pocket Star,2006,16
30977,The Black Road (Diablo #2),Mel Odom,3.67,9780743426916,English,360,1224,18,Star Trek,2002,20
30978,Legacy of Blood (Diablo  #1),Richard A. Knaak,3.77,9780671041557,English,355,2120,68,Pocket Books,2001,21
30981,The Kingdom of Shadow (Diablo  #3),Richard A. Knaak,3.93,9780743426923,English,339,1181,24,Pocket Books/Star Trek,2002,20
30982,Scales of the Serpent (Diablo: The Sin War  #2),Richard A. Knaak,3.86,9780743471237,English,327,866,31,Pocket Star,2007,15
30985,El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,Stephen Desberg/Enrico Marini,3.84,9781594970009,Spanish,56,20,2,Public Square Books,2004,18
30992,Diablo II Ultimate Strategy Guide,Bart G. Farkas,3.81,9780744001051,English,288,31,4,Vivendi,2001,21
31004,El Diablo Cojuelo,Luis Vélez de Guevara,3.06,9788437604824,Spanish,192,13,2,Cátedra,2007,15
31016,El diablo de la botella,Robert Louis Stevenson/Diana Castellanos/Eleonora Garcia Larralde,3.74,9789580408550,Spanish,77,34,2,Grupo Editorial Norma  S.A.,2018,4
31030,Diabolo: Volume 1,Kei Kusunoki/Kaoru Ohashi,3.46,9781595322326,English,199,207,9,TokyoPop,2004,18
31031,Japan (Lonely Planet Guide),Chris Rowthorn/Ray Bartlett/Justin Ellis,4.05,9781740599245,English,812,736,20,Lonely Planet,2005,17
31034,Pink Box: Inside Japan's Sex Clubs,Joan Sinclair/James Farrer,4.11,9780810992597,English,192,260,32,Harry N. Abrams,2006,16
31040,Japan at War:  An Oral History,Haruko Taya Cook/Theodore F. Cook,4.34,9781565840393,English,493,718,87,New Press (NY),1993,29
31049,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,Kitty Burns Florey,3.59,9781933633107,English,154,705,191,Melville House Publishing,2006,16
31050,A Three Dog Life,Abigail Thomas,3.74,9780151012114,English,182,191,47,Houghton Mifflin Harcourt,2006,16
31054,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. McConnell,4.33,9780345477149,English,382,2132,132,Ballantine Books,2006,16
31067,Malcolm X Speaks: Selected Speeches and Statements,Malcolm X/George Breitman,4.46,9780802132130,English,240,5018,69,Grove Weidenfeld,1994,28
31071,Martin and Malcolm and America: A Dream or a Nightmare?,James H. Cone,4.37,9780883448243,English,358,1311,38,Orbis Books,1992,30
31072,Under the Volcano,Malcolm Lowry,3.79,9780060955229,English,397,17894,837,Harper Perennial,2000,22
31076,The New Knighthood: A History of the Order of the Temple,Malcolm Barber,3.84,9780521558723,English,441,126,7,Cambridge University Press,1995,27
31080,Malcolm X: A Graphic Biography,Andrew Helfer/Randy DuBurke,3.66,9780809095049,English,112,601,106,Hill and Wang,2006,16
31082,Who Are You?: 101 Ways of Seeing Yourself,Malcolm Godwin,3.48,9780140196092,English,224,263,26,Penguin Books,2000,22
31083,Bosnia: A Short History,Noel Malcolm,4.07,9780330412445,English,384,38,1,Pan MacMillan,2002,20
31084,The Other Boleyn Girl,Philippa Gregory,4.06,9780743269834,English,664,3111,375,Atria Books,2004,18
31087,The Last Boleyn,Karen Harper,4.05,9780307237903,English,592,9097,205,Broadway Books,2006,16
31088,The Rise and Fall of Anne Boleyn,Retha M. Warnicke,3.96,9780521406772,English,338,1336,39,Cambridge University Press,1991,31
31089,The Secret Diary of Anne Boleyn,Robin Maxwell,3.8,9780684849690,English,281,5221,299,Atria Books,1998,24
31092,The Other Boleyn Girl,Philippa Gregory,4.06,9780739427118,English,664,1165,105,Scribner,2001,21
31093,Lila: An Inquiry Into Morals (Phaedrus  #2),Robert M. Pirsig,3.78,9780553299618,English,480,5317,291,Bantam,1992,30
31095,Lila's Child: An Inquiry into Quality,Robert M. Pirsig/Dan Glover,3.58,9781403356208,English,600,54,5,1st Book Library,2003,19
31098,Swapping Lives,Jane Green,3.58,9780670034802,English,410,24513,916,Viking Adult,2006,16
31099,Babyville,Jane Green,3.62,9780767912242,English,464,30815,544,Broadway Books,2004,18
31100,To Have and to Hold,Jane Green,3.63,9780767912273,English,352,22864,445,Broadway Books,2005,17
31101,Mr. Maybe,Jane Green,3.45,9780767905206,English,368,87217,832,Broadway Books,2002,20
31102,Straight Talking,Jane Green,3.64,9780141011516,English,304,234,12,Penguin,2002,20
31103,Spellbound,Jane Green,3.63,9780140295948,English,439,271,30,Penguin Books Ltd,2003,19
31104,Babyville,Jane Green,3.62,9780767912235,English,438,153,8,Broadway Books,2003,19
31105,This Christmas,Jane Green/Jennifer Coburn/Liz Ireland,3.19,9780821778067,English,480,1153,92,Zebra,2009,13
31107,Bookends,Jane Green,3.72,9780767907804,English,358,226,31,Broadway Books,2002,20
31113,Krik? Krak!: Récits,Edwidge Danticat/Nicole Tisserand,4.12,9782857044826,French,240,79,10,Pygmalion Editions,1997,25
31114,Homelands: Women’s Journeys Across Race  Place  and Time,Patricia Justine Tumang/Edwidge Danticat/Jenesha de Rivera,4.43,9781580051880,English,343,42,5,Seal Press,2006,16
31115,The Farming of Bones,Edwidge Danticat,4.07,9780140280494,English,312,6757,612,Penguin Books,1999,23
31116,The Dew Breaker,Edwidge Danticat,3.8,9781400034291,English,244,5891,584,Vintage,2005,17
31122,I Capture the Castle,Dodie Smith,4.0,9780312181109,English,343,65013,5954,Wyatt Book,1998,24
31134,Conversations with Ernest Hemingway (Literary Conversations),Ernest Hemingway/Matthew J. Bruccoli,4.15,9780878052738,English,204,64,6,University Press of Mississippi,1986,36
31153,The Rapture: Who Will Face the Tribulation,Tim LaHaye,3.5,9780736909525,English,256,4,1,Harvest House Publishers,2002,20
31154,The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye/Jerry B. Jenkins,4.11,9781414305776,English,391,3657,107,Tyndale House Publishers,2006,16
31157,The Rising: Antichrist is Born  (Before They Were Left Behind  #1),Tim LaHaye/Jerry B. Jenkins,4.2,9780842361934,English,400,14475,194,Tyndale House Publishers,2005,17
31160,The Earth and Its Peoples: Volume II,Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch,4.07,9780618471164,English,34,9,0,Cengage Learning,2005,17
31166,The Earth and Its Peoples: A Global History  Volume C: Since 1750,Richard W. Bulliet/Pamela Kyle Crossley/Steven Hirsch,2.0,9780618427697,English,370,1,1,Cengage Learning,2004,18
31171,The Life of Charlotte Brontë,Elizabeth Gaskell/Angus Easson,3.91,9780192838056,English,587,5549,129,Oxford University Press,2002,20
31172,The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,3.86,9780140432671,English,400,217,7,Penguin Books,1986,36
31177,Morgan's Passing,Anne Tyler,3.78,9780449911723,English,346,4035,108,Ballantine Books,1996,26
31178,Back When We Were Grownups,Anne Tyler,3.52,9780345477248,English,336,15040,1239,Ballantine Books,2004,18
31180,Celestial Navigation,Anne Tyler,3.79,9780449911808,English,288,3403,159,Ballantine Books,1996,26
31181,Breathing Lessons,Anne Tyler,3.66,9780345485595,English,350,20474,1140,Ballantine Books,2006,16
31182,The Tin Can Tree,Anne Tyler,3.6,9780449911891,English,264,2384,91,Ballantine Books,1996,26
31185,Inside the Mind of Gideon Rayburn (Midvale Academy  #1),Sarah Miller,3.39,9780312333751,English,289,1072,90,St. Martin's Griffin,2006,16
31186,Patience & Sarah,Isabel Miller/Emma Donoghue,3.9,9781551521916,English,225,3833,166,Arsenal Pulp Press,2005,17
31196,The Razor's Edge,W. Somerset Maugham,4.19,9781400034208,English,314,29486,2137,Vintage International,2003,19
31200,Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno/Richard   Holmes,3.79,9780753821862,English,400,42,4,Phoenix,2007,15
31204,Tom Jones,Henry Fielding/Doreen Roberts,3.74,9781853260216,English,734,564,48,Wordsworth Editions,1992,30
31208,Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,3.37,9780451529794,English,576,56,8,Signet Classics,2005,17
31218,The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5),Douglas Adams/Dirk Maggs/Simon  Jones/Geoffrey McGivern/Mark Wing-Davey/Susan  Sheridan/Sandra Dickinson/Stephen  Moore/William Franklyn/Rula Lenska/Sam  Burke,4.37,9780563504078,English,3,61,1,BBC Audiobooks,2005,17
31219,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,4.0,9780446676489,English,256,4181,131,Grand Central Publishing,2001,21
31220,The Celestine Vision: Living the New Spiritual Awareness,James Redfield,4.07,9780446675239,English,288,7032,58,Grand Central Publishing,1999,23
31222,The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,Carol Adrienne/James Redfield,3.76,9780688166250,English,320,218,27,William Morrow Paperbacks,1999,23
31226,The Janson Directive (Paul Janson  #1),Robert Ludlum,3.86,9780312989385,English,693,7281,259,St. Martin's Paperbacks,2003,19
31227,The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,3.98,9780312990718,English,464,6321,80,St. Martin's Paperbacks,2006,16
31229,The Ambler Warning,Robert Ludlum,3.72,9780312990695,English,632,9289,361,St. Martin's Paperbacks,2006,16
31244,Our Mutual Friend,Charles Dickens,4.07,9780375761140,English,801,22294,953,Modern Library,2002,20
31247,A Christmas Carol and Other Christmas Books,Charles Dickens/Robert Douglas-Fairhurst,3.96,9780192806949,English,438,156,20,Oxford University Press  USA,2007,15
31253,Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,4.24,9781931082099,English,733,182,14,Library of America,2002,20
31259,The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,4.05,9780752858494,English,725,52976,702,Orion,2004,18
31260,The Sigma Protocol,Robert Ludlum,3.8,9780312982515,English,662,9567,252,St. Martin's Paperbacks,2002,20
31262,The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,3.64,9780553271096,English,320,5141,160,Bantam,1992,30
31267,The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,4.01,9780446699075,English,390,4414,127,Warner Books,2007,15
31270,The Altman Code (Covert-One  #4),Gayle Lynds/Robert Ludlum/Don Leslie,3.95,9781593978860,English,0,5,1,Audio Renaissance,2005,17
31271,The Matlock Paper,Robert Ludlum,3.88,9780752858630,English,352,12533,80,Orion Books,2005,17
31294,Fat Pig,Neil LaBute,3.56,9780571211500,English,112,2356,103,Farrar  Straus and Giroux,2004,18
31299,Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie/Hugh Fraser,3.75,9781572705647,English,196,13515,368,AudioGO,2006,16
31300,A Caribbean Mystery (Miss Marple  #10),Agatha Christie,3.8,9780451199928,English,224,18590,770,Signet,2000,22
31302,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,4.39,9780517035801,English,650,116,6,Avenel Books,1990,32
31303,At Bertram's Hotel,Agatha Christie,3.7,9780451199935,English,224,239,15,Signet,2000,22
31304,Nemesis (Miss Marple  #12),Agatha Christie,3.85,9780451200181,English,224,18896,771,Signet,2000,22
31305,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,3.86,9780792737360,English,2,38,3,Blackstone Audiobooks,2014,8
31306,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,9780451201157,English,256,462,55,Signet,2000,22
31307,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),Agatha Christie,4.32,9780006499619,English,688,138,5,Harper Collins,1997,25
31312,The Dance of Anger,Harriet Lerner,4.06,9780060741044,English,239,16897,619,William Morrow & Company,2005,17
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,9780515141665,English,321,25065,576,Jove,2006,16
31314,Barnyard Dance,Sandra Boynton,4.25,9781563054426,English,24,21265,480,Workman Publishing Company,1993,29
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.07,9780060916466,English,255,7368,185,William Morrow Paperbacks,1989,33
31318,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Agatha Christie,3.94,9780553525632,English,3,34,3,Random House Audio,1999,23
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,9780099460176,English,400,19036,325,Arrow,2004,18
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,9780345434807,English,457,59191,710,Ballantine Books,2000,22
31333,Violin,Anne Rice,3.28,9788466302203,English,289,15886,405,Distribooks,2002,20
31335,Cry to Heaven,Anne Rice,3.85,9780345396938,English,566,18067,558,Ballantine Books,1995,27
31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,9780099471431,English,400,49367,661,Arrow Books,2004,18
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,9780099271499,English,752,28012,436,Arrow,2002,20
31345,Hot Stuff (Cate Madigan #1),Janet Evanovich/Leanne Banks,3.74,9780312941468,English,281,9285,404,St. Martin's Press,2007,15
31350,Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,3.47,9780312877514,English,288,2150,85,St. Martins Press-3PL,2001,21
31351,Treasure Box,Orson Scott Card,3.33,9780061093982,English,384,3646,189,Harper,1997,25
31352,Songmaster,Orson Scott Card,3.74,9780312876623,English,352,6399,286,Orb Books,2002,20
31353,Stone Tables,Orson Scott Card,3.87,9781573456630,English,448,1726,133,Shadow Mountain,2000,22
31356,William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,3.96,9780231121897,English,192,4,0,Columbia University Press,2000,22
31358,Hart's Hope,Orson Scott Card,3.47,9780425058190,English,261,24,4,Berkley,1983,39
31360,Children of the Mind (Ender's Saga  #4),Orson Scott Card,3.76,9780765304742,English,370,84877,1989,Tor Books,2002,20
31361,Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,4.01,9780765308405,English,675,2940,121,Orb Books,2004,18
31363,How to Write Science Fiction & Fantasy,Orson Scott Card,3.9,9781582971032,English,140,3408,264,Writer's Digest Books,2001,21
31364,What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,3.56,9780060545628,English,560,6669,668,Harper,2006,16
31365,With No One as Witness (Inspector Lynley  #13),Elizabeth  George,4.04,9780060545611,English,784,9952,529,Harper,2006,16
31366,Deception on His Mind (Inspector Lynley  #9),Elizabeth  George,4.05,9780553575095,English,716,8028,289,Bantam Books,1998,24
31371,Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,4.27,9780736904896,English,160,80,14,Harvest House Publishers,2001,21
31373,In Pursuit of the Proper Sinner (Inspector Lynley  #10),Elizabeth  George,4.1,9780553575101,English,718,10608,295,Bantam Books,2000,22
31378,A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,9780736904940,English,160,13,1,Harvest House Publishers,2001,21
31382,Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,4.0,9780736908160,English,160,22,4,Harvest House Publishers,2005,17
31384,Loving God with All Your Mind,Elizabeth George,4.43,9780736913829,English,304,1488,77,Harvest House Publishers,2005,17
31386,Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,3.72,9781400065875,English,490,40,6,Random House  Inc.,2006,16
31389,Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,4.53,9780736910194,English,166,14,1,Harvest House Publishers,2002,20
31401,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,4.69,9780736911689,English,160,9,1,Harvest House Publishers,2004,18
31414,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren/Eilat Negev,3.92,9780786718610,English,280,639,75,Da Capo Press,2006,16
31420,The Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.31,9780571205219,English,752,106,9,Faber & Faber,2013,9
31421,Letters Home,Sylvia Plath,4.2,9780571201150,English,502,2373,63,Faber & Faber,1999,23
31434,The Poetry of Sylvia Plath,Claire Brennan,4.25,9780231124270,English,202,27,0,Columbia University Press,2001,21
31437,Black Boy,Richard Wright/Edward P. Jones,4.05,9780060834005,English,432,88,12,Harper,2005,17
31441,Angry Black White Boy,Adam Mansbach,3.55,9781400054879,English,352,614,77,Broadway Books,2005,17
